step,rule_delegation,oracle_delegation,action,agree,r_noop,r_compaction,r_partition,realised_reward,latency_ms,file_count,pruning
603,partition,compaction,COMPACT_32KB,0,0.03617783158154993,0.045135868597812344,0.04335378735394983,0.03849231104928939,1157.6106548309326,244,0.0
604,partition,partition,NOOP,1,0.03403756544541339,0.03706658428379747,0.03756615087937336,0.03815761969040851,1155.8887958526611,245,0.0
605,partition,compaction,COMPACT_32KB,0,0.03366772689819336,0.03817068940766004,0.03289372482299805,0.0376152790225282,1186.8367195129395,245,0.0
606,partition,noop,NOOP,0,0.03691088361817647,0.03430081225414666,0.03587410612183858,0.03207197828370381,1447.735071182251,246,0.0
607,partition,compaction,COMPACT_32KB,0,0.01326404753619359,0.038670181001935686,0.03676782313281225,0.04543050166538784,804.7924041748047,245,0.0
608,partition,noop,NOOP,0,0.04491992112446608,0.015100239870499604,0.03755745049763502,0.03599309560108961,1258.27956199646,246,0.0
609,partition,partition,NOOP,1,0.03727108550592956,0.038004377657053424,0.04200165343805846,0.035126238589730824,1283.4384441375732,247,0.0
610,partition,compaction,COMPACT_32KB,0,0.03718916266041418,0.03724497340907896,0.014423559594923446,0.04402421973934019,862.0657920837402,246,0.0
611,partition,noop,NOOP,0,0.03760038295390636,0.03657639696694971,0.037106370121264755,0.044406460911059674,825.3726959228516,247,0.0
612,partition,compaction,COMPACT_32KB,0,0.03449066288855769,0.03808498114454069,0.03613691456702449,0.03717815131055631,1211.8422985076904,246,0.0
613,partition,partition,NOOP,1,0.03548393894921431,0.014871627638591983,0.03707460572014937,0.03697206188927779,1203.4235000610352,247,0.0
614,partition,noop,NOOP,0,0.04352379433416551,0.036153718585502814,0.03671405903600877,0.03559913746618455,1255.072832107544,248,0.0
615,partition,compaction,COMPACT_32KB,0,0.03690329154294179,0.03704369769540393,0.0018295296029393476,0.009950182299285779,2560.4047775268555,247,0.0
616,partition,compaction,COMPACT_32KB,0,0.03691748007497481,0.0406739179580318,0.036533621394249705,0.034375609585534234,1341.4382934570312,247,0.0
617,partition,partition,NOOP,1,0.0368090928354571,0.033756521323817956,0.037002617196113835,0.034055172280342355,1339.8549556732178,248,0.0
618,partition,compaction,COMPACT_32KB,0,0.034230283053141526,0.03549925530622845,0.034016235621195726,0.037024852878555115,1214.45631980896,247,0.0
619,partition,partition,NOOP,1,0.034461987593866164,0.036741579116018205,0.036945880034662065,0.03642215071032125,1227.909803390503,248,0.0
620,partition,compaction,COMPACT_32KB,0,0.03655067973309253,0.03794132486181222,0.037016859580809816,0.03764942899541818,1189.2266273498535,247,0.0
621,partition,compaction,COMPACT_32KB,0,0.031113523397138042,0.037445782575299666,0.03428017512290708,0.036851090345075055,1210.6029987335205,248,0.0
622,partition,compaction,COMPACT_32KB,0,0.03167279225238355,0.04424476888718144,0.041003217514834725,0.012912442951817676,2410.0475311279297,248,0.0
623,partition,compaction,COMPACT_32KB,0,0.03172533468989483,0.03733585392121346,0.034979571864882625,0.014711971627512296,2323.367118835449,248,0.0
624,partition,noop,NOOP,0,0.022344188048274663,0.020021704279991892,0.01323567326250806,0.031295384718806885,1477.3082733154297,249,0.0
625,partition,noop,NOOP,0,0.04132143020629883,0.015272706745516867,0.03228862285614015,0.02184288024902345,1932.3005676269531,250,0.0
626,partition,noop,NOOP,0,0.022555828711521106,0.0198643641965935,0.016801286360752066,0.0181033712835426,2101.9182205200195,251,0.0
627,partition,partition,PARTITION_HOUR,1,0.023736725192599832,0.008478832100864392,0.028930745463901106,0.03096754108005101,1440.220832824707,252,0.0
628,compaction,compaction,COMPACT_32KB,1,0.028897928461900216,0.03221970187574026,0.0020081592912657847,0.0333468257084429,1383.9294910430908,249,0.0
629,noop,partition,NOOP,0,0.031291261672973636,0.030940329262147473,0.3072079629898071,0.23569556808471678,2498.650550842285,250,0.75
630,noop,compaction,COMPACT_32KB,0,0.029277586224164626,0.03211194012500196,0.029587020161237376,0.2324544610647791,2684.6518516540527,249,0.75
631,noop,noop,NOOP,1,0.3026480443954468,0.3023121642354023,0.0259237382888794,0.014338836479187017,2321.962594985962,250,0.0
632,noop,partition,NOOP,0,0.02795937941805776,0.03305459536663499,0.23079071448580676,0.02971260951296742,1536.9679927825928,251,0.0
633,noop,partition,NOOP,0,0.2282940889146593,0.02964124984741212,0.23297244794633654,0.027351777627733026,1638.50998878479,252,0.0
634,noop,compaction,COMPACT_32KB,0,0.02562317136380042,0.03060946197509766,0.02517972234341468,0.22655185337066647,2971.5735912323,250,0.75
635,noop,compaction,COMPACT_32KB,0,0.033924359543484994,0.043478405761718755,0.03476198600069935,0.03728491916656494,1187.382459640503,250,0.0
636,noop,noop,NOOP,1,0.2379046089141967,0.03699554061889649,0.033920567700207474,0.2378667718856933,2390.878438949585,251,0.75
637,noop,partition,NOOP,0,0.03652014728425042,0.03672486591339111,0.043717498739938895,0.03542080875275628,1245.403528213501,252,0.0
638,noop,partition,NOOP,0,0.03094562058052998,0.03353751569117208,0.3067257557352541,0.03359518055520039,1318.3445930480957,253,0.0
639,noop,noop,NOOP,1,0.2352053313683337,0.03464034240996221,0.0330468659828967,0.035193853897935765,1222.4187850952148,254,0.0
640,compaction,noop,NOOP,0,0.3076478963365742,0.035668105841252906,0.23677095370199164,0.029224342869777313,1504.6281814575195,255,0.0
641,compaction,partition,NOOP,0,0.03236087265014649,0.03658455558944035,0.30724269905090335,0.04079785289764405,908.3905220031738,256,0.0
642,compaction,noop,NOOP,0,0.30791427319003456,0.04207734726301703,0.03207619755221712,0.03973251907779085,944.5407390594482,257,0.0
643,compaction,partition,NOOP,0,0.031650529327688304,0.035898936003422845,0.30874871868163123,0.027143936577138983,1556.9887161254883,258,0.0
644,compaction,noop,NOOP,0,0.03916968402494335,0.03600797846052382,0.026153150173319817,0.027712355228556633,1512.2370719909668,259,0.0
645,compaction,noop,NOOP,0,0.22275415105086105,0.03373827370234899,0.028649565403278066,0.03842010182600755,961.0850811004639,260,0.0
646,compaction,noop,NOOP,0,0.3056612001850231,0.04450282153477745,0.030809371609888773,0.016514899869166114,2040.2724742889404,261,0.0
647,compaction,compaction,COMPACT_32KB,1,0.015005446774722958,0.22066216987125453,0.02613981376385871,0.03276061424981981,1409.7743034362793,252,0.0
648,partition,partition,NOOP,1,0.023973123986165037,0.030547840554158205,0.03068281884853076,0.04260544057552051,901.4310836791992,253,0.0
649,partition,noop,NOOP,0,0.03960231119591421,0.035364866036577194,0.032777517380301414,0.029743559898917138,1526.3972282409668,254,0.0
650,partition,noop,NOOP,0,0.03516775574403652,0.028435410064576658,0.029124722144183005,0.028605689665850483,1565.6523704528809,255,0.0
651,partition,compaction,COMPACT_32KB,0,0.034798504734039316,0.03487141913236838,0.0304184931755066,0.037168471640183526,1180.6845664978027,253,0.0
652,partition,noop,NOOP,0,0.036746972858999666,0.035267232120649625,0.03422787076244205,0.03479288464794009,1282.1905612945557,254,0.0
653,partition,partition,NOOP,1,0.03367284572825713,0.040470939690297046,0.22189065731272975,0.021856754190781535,1912.5990867614746,255,0.0
654,partition,partition,NOOP,1,0.02927311601638795,0.023341435629176344,0.03538350286483766,0.03372531118392945,1301.4252185821533,256,0.0
655,partition,compaction,COMPACT_32KB,0,0.04278920534556942,0.043823881368561995,0.035021313461719314,0.03280290235083873,1391.4084434509277,254,0.0
656,partition,noop,NOOP,0,0.23972910716486912,0.04402090503812776,0.02785860850764256,0.03561776473475438,1233.9527606964111,255,0.0
657,partition,compaction,COMPACT_32KB,0,0.034159631156921395,0.03532803090413412,0.03352096977233888,0.033701796863585945,1353.5542488098145,254,0.0
658,partition,partition,NOOP,1,0.03596308150945926,0.03311726489721561,0.31180296436010624,0.30975487724005013,1332.9062461853027,255,0.92
659,partition,compaction,COMPACT_32KB,0,0.03228017749786377,0.033751304046780464,0.03136237087249756,0.03476972340602502,1284.1577529907227,255,0.0
660,partition,compaction,COMPACT_32KB,0,0.035715269470214854,0.24110008767071892,0.03525524559020997,0.04297458699170281,876.4541149139404,255,0.0
661,partition,compaction,COMPACT_32KB,0,0.03513781251907349,0.035814422663520376,0.03503975095748901,0.043675798472236196,845.0682163238525,255,0.0
662,partition,partition,NOOP,1,0.031174411201477056,0.03291410122665704,0.0337161678314209,0.033686222457885745,1327.5415897369385,256,0.0
663,partition,compaction,COMPACT_32KB,0,0.033294643474831194,0.034394789620941765,0.033764924122109026,0.034017872660767806,1332.5822353363037,255,0.0
664,partition,partition,NOOP,1,0.03493790330886842,0.03446222963333131,0.035303322696685804,0.034444271945953384,1294.1553592681885,256,0.0
665,partition,compaction,COMPACT_32KB,0,0.0323968892064076,0.03460462274551393,0.028520308014391003,0.03344872655868531,1345.714807510376,256,0.0
666,partition,noop,NOOP,0,0.3059094624931247,0.03344122829437256,0.035414204161825814,0.23851195291823446,2326.8139362335205,257,0.75
667,partition,partition,NOOP,1,0.03448048193731974,0.036661822223663335,0.31118356879034714,0.2382647426871366,2321.8231201171875,258,0.75
668,partition,compaction,COMPACT_32KB,0,0.033292528687849016,0.0359769124031067,0.03277873664988515,0.035646185302734376,1244.5518970489502,256,0.0
669,partition,partition,NOOP,1,0.032554582538678954,0.03146380323417456,0.03368489641196997,0.03584356683738501,1216.3136005401611,257,0.0
670,partition,partition,NOOP,1,0.035266872130992805,0.035631255853408046,0.308166410171154,0.033385592185619276,1321.5949535369873,258,0.0
671,partition,noop,NOOP,0,0.040440799589414864,0.03401861221447065,0.031951381559629705,0.03380105673815754,1284.8842144012451,259,0.0
672,partition,compaction,COMPACT_32KB,0,0.03299998811575083,0.3119452420639157,0.3070608439812294,0.03595657648316617,1219.1872596740723,257,0.0
673,partition,noop,NOOP,0,0.24263710137892136,0.24137861004172595,0.24052260991621388,0.03398939725447071,1300.4653453826904,258,0.0
674,partition,compaction,COMPACT_32KB,0,0.041447358626288344,0.24101468091269795,0.042583318251532484,0.03534506325980489,1235.9697818756104,258,0.0
675,partition,noop,NOOP,0,0.24014084289212023,0.033415650077938105,0.03555527160305775,0.03473576495785512,1250.040054321289,259,0.0
676,partition,partition,NOOP,1,0.031928463128896856,0.24142621825314306,0.31004211535820597,0.03242278113731971,1348.5794067382812,260,0.0
677,partition,noop,NOOP,0,0.3094542737990047,0.30714765623225726,0.03243677482897295,0.04156501636797441,874.739408493042,261,0.0
678,partition,compaction,COMPACT_32KB,0,0.306477114217336,0.3097857487188803,0.02871440936809279,0.024488160543552254,1769.9766159057617,259,0.0
679,partition,compaction,COMPACT_32KB,0,0.02909362587561974,0.04258488759810401,0.03474742683997521,0.03367140397841407,1314.8176670074463,259,0.0
680,partition,noop,NOOP,0,0.3090697372876681,0.04319413678305489,0.04211208614936242,0.034329965444711535,1265.838623046875,260,0.0
681,partition,partition,NOOP,1,0.0319344788050743,0.034582359650512456,0.039612963721761305,0.30993562607527697,1268.5515880584717,261,0.92
682,partition,noop,NOOP,0,0.2362106833042989,0.033798232389324875,0.03412256093644003,0.04205357881211142,845.8819389343262,262,0.0
683,partition,compaction,COMPACT_32KB,0,0.03099803377231264,0.03540098094940187,0.031343459378086566,0.24043620527707613,2218.464136123657,260,0.75
684,partition,partition,NOOP,1,0.04101946277326095,0.03472895526885986,0.04269956512158858,0.029948701092657917,1475.6464958190918,261,0.0
685,partition,noop,NOOP,0,0.03368975146344601,0.0301184310913086,0.031565933065924034,0.0330340765290588,1303.2476902008057,262,0.0
686,partition,noop,NOOP,0,0.04022869821048056,0.0329793190589318,0.02999695058322225,0.30787742467379847,1344.7494506835938,263,0.92
687,partition,compaction,COMPACT_32KB,0,0.02944000529664935,0.03355076584449182,0.030498311990680108,0.03275897774329553,1362.8969192504883,260,0.0
688,partition,compaction,COMPACT_32KB,0,0.03216384270328215,0.3093809377230131,0.03309700348514251,0.2402535869158231,2241.607904434204,260,0.75
689,partition,compaction,COMPACT_32KB,0,0.031209025311378695,0.04171848766794607,0.033468608784584256,0.042605905461220006,857.6831817626953,261,0.0
690,partition,compaction,COMPACT_32KB,0,0.0319424596291462,0.24269038860057962,0.04145925192650948,0.03168153945659769,1407.1192741394043,261,0.0
691,partition,partition,NOOP,1,0.034265073512710686,0.03332840320397154,0.034649099086441155,0.03968888637892162,990.8392429351807,262,0.0
692,partition,noop,NOOP,0,0.3078531081544129,0.032220754606605034,0.032206101165887534,0.3083823163377015,1338.3781909942627,263,0.92
693,partition,compaction,COMPACT_32KB,0,0.0318245530504169,0.03287200920572683,0.0326249099153461,0.04288760870498716,853.8219928741455,261,0.0
694,partition,noop,NOOP,0,0.034977620669357654,0.032542689867966046,0.03482879502391087,0.03339166981791722,1312.8058910369873,262,0.0
695,partition,compaction,COMPACT_32KB,0,0.03055007646509903,0.034779309628028,0.03353611658045547,0.03384547650577459,1291.9297218322754,262,0.0
696,partition,compaction,COMPACT_32KB,0,0.03302426963922189,0.03509596899483951,0.03449502616998361,0.0301205976340607,1481.0140132904053,262,0.0
697,partition,compaction,COMPACT_32KB,0,0.03417537707557244,0.23169354750218282,0.034238486473460616,0.03452606989445578,1262.59183883667,262,0.0
698,partition,compaction,COMPACT_32KB,0,0.0322094516086941,0.034035845988033386,0.03360831063274196,0.04207446693682489,888.4007930755615,262,0.0
699,partition,partition,NOOP,1,0.03238400223808144,0.0329289794261918,0.037764060526655666,0.033230779200361715,1313.31467628479,263,0.0
700,partition,compaction,COMPACT_32KB,0,0.030924380730137688,0.24209742508224658,0.03296906323288427,0.033743529104370576,1289.4258499145508,263,0.0
701,partition,compaction,COMPACT_32KB,0,0.2405669265458078,0.3065980880925864,0.042076469011017775,0.035033794231197235,1229.684591293335,263,0.0
702,partition,partition,NOOP,1,0.030831568712176696,0.03207473764165726,0.3075369253100771,0.027626197809161562,1585.0145816802979,264,0.0
703,partition,partition,NOOP,1,0.031722779957753314,0.030980772359443437,0.039428287236195694,0.02916351386736024,1491.6863441467285,265,0.0
704,partition,compaction,COMPACT_32KB,0,0.03232759631450911,0.033341236224319004,0.029167372353632655,0.03277272842291629,1335.1099491119385,264,0.0
705,partition,partition,NOOP,1,0.030991854181829495,0.03093322230252353,0.24097845028931236,0.032528891077581445,1331.014633178711,265,0.0
706,partition,noop,NOOP,0,0.24157865712302068,0.03427098516406435,0.033926717730930867,0.03156022259848458,1362.553358078003,266,0.0
707,partition,noop,NOOP,0,0.24033034708115936,0.03420844245406818,0.0283090200624216,0.2389658537111032,2226.5331745147705,267,0.75
708,partition,partition,NOOP,1,0.037586221757575644,0.031950063939364455,0.24200581556861078,0.03045591360633053,1386.406421661377,268,0.0
709,compaction,partition,NOOP,0,0.03160250104102946,0.03278209070889455,0.3079304791751848,0.03133717930946208,1326.8063068389893,269,0.0
710,compaction,compaction,COMPACT_32KB,1,0.031198521225540732,0.24303738329545505,0.027298775284378615,0.03397571695075845,1275.6555080413818,265,0.0
711,partition,noop,NOOP,0,0.04045379923483483,0.033684595095125364,0.03323341654440515,0.030568268763033077,1430.1948547363281,266,0.0
712,partition,noop,NOOP,0,0.30759874199427917,0.23767554345668707,0.033607656941788924,0.234229290471452,2481.959342956543,267,0.75
713,partition,compaction,COMPACT_32KB,0,0.02892706919997487,0.3080909052483122,0.30220243121474544,0.30484122932548813,1524.5938301086426,266,0.92
714,partition,partition,NOOP,1,0.03806728967959514,0.03288578623004426,0.24356497415835487,0.03135072359377972,1382.988452911377,267,0.0
715,partition,noop,NOOP,0,0.2416535313364285,0.029709773665867495,0.033191016459109185,0.02926828696692168,1470.409631729126,268,0.0
716,partition,compaction,COMPACT_32KB,0,0.23835435144573336,0.30856736699507925,0.027758266851006824,0.03260344917354513,1325.9224891662598,267,0.0
717,partition,compaction,COMPACT_32KB,0,0.031103925554076234,0.30901893617722875,0.029829840509215395,0.031096195240949434,1403.890609741211,267,0.0
718,partition,compaction,COMPACT_32KB,0,0.04019963555407169,0.24302074681899966,0.026401713419672276,0.02894699823043767,1515.3331756591797,267,0.0
719,partition,partition,NOOP,1,0.03225374007438546,0.032858606183484254,0.03837113642906075,0.03288285994743234,1304.0196895599365,268,0.0
720,partition,noop,NOOP,0,0.03777516184739464,0.032167204165102825,0.032142742261213,0.027576330289167103,1554.9685955047607,269,0.0
721,partition,noop,NOOP,0,0.03162554002691198,0.030196383738161914,0.031561848887690785,0.028921501406916864,1472.421407699585,270,0.0
722,partition,partition,NOOP,1,0.029972717501228596,0.040686944198608396,0.3047993929162677,0.02870903227478816,1467.4875736236572,271,0.0
723,compaction,compaction,COMPACT_32KB,1,0.029024143645342657,0.03110561803867383,0.0306883482428158,0.031628080660171226,1364.2001152038574,269,0.0
724,partition,compaction,COMPACT_32KB,0,0.028638431972927522,0.0409464874459022,0.033273837513393835,0.2360790863228553,2396.1145877838135,269,0.75
725,partition,compaction,COMPACT_32KB,0,0.032176299483687804,0.03320496531277342,0.031286006362349905,0.041194629390532214,892.9331302642822,269,0.0
726,partition,partition,NOOP,1,0.029670224931504993,0.040529461648729115,0.2406128413942125,0.032136836793687604,1330.6422233581543,270,0.0
727,partition,noop,NOOP,0,0.032298546993072635,0.032006491943641954,0.031101733409698608,0.029957057201202508,1424.0894317626953,271,0.0
728,partition,compaction,COMPACT_32KB,0,0.029605090062758507,0.03348171025735361,0.029162651937148162,0.30880752326824046,1305.711030960083,270,0.92
729,partition,noop,NOOP,0,0.30732793897509136,0.028867659510369667,0.03140536302446879,0.029377522410149945,1461.1482620239258,271,0.0
730,partition,partition,NOOP,1,0.024851762412576126,0.02886139344781967,0.03131573355057661,0.026545831321267532,1586.717128753662,272,0.0
731,partition,noop,NOOP,0,0.038682487472422394,0.028706389365249024,0.031073697074778348,0.03170064257038381,1314.0308856964111,273,0.0
732,partition,noop,NOOP,0,0.030336507784711184,0.02939705758393911,0.028833087908612554,0.03872352980314381,947.1218585968018,274,0.0
733,compaction,partition,NOOP,0,0.027224890535528005,0.02935634234933293,0.23917728120630435,0.02627247506921941,1553.5304546356201,275,0.0
734,compaction,partition,NOOP,0,0.029144446547135064,0.033502656297122735,0.038144056494339655,0.241242367918595,2039.0310287475586,276,0.75
735,compaction,compaction,COMPACT_32KB,1,0.02515367790111997,0.031136135920356314,0.029204147299618503,0.023019181004692538,1780.3823947906494,272,0.0
736,partition,compaction,COMPACT_32KB,0,0.025639743436736494,0.029316284381642077,0.0291691919459528,0.03785505982567283,1041.3529872894287,272,0.0
737,partition,partition,NOOP,1,0.029133107023274075,0.028479201154743804,0.24135468657497083,0.0377353971767775,1032.5756072998047,273,0.0
738,partition,partition,NOOP,1,0.0290548120707491,0.027339965885288108,0.3058435054987887,0.029896091100595296,1408.6949825286865,274,0.0
739,partition,compaction,COMPACT_32KB,0,0.038818990447304455,0.30452958647619677,0.03043768093802711,0.03061407260265979,1396.0504531860352,273,0.0
740,partition,noop,NOOP,0,0.03685006650660161,0.031031381235367222,0.028157410943247113,0.02853329690668706,1484.3900203704834,274,0.0
741,partition,noop,NOOP,0,0.028484844294461333,0.027116996884868086,0.027337106791409577,0.02676701935854825,1558.394193649292,275,0.0
742,partition,compaction,COMPACT_32KB,0,0.026207221772014247,0.027259771849639222,0.02052967908555184,0.02951003949102693,1444.3495273590088,274,0.0
743,partition,compaction,COMPACT_32KB,0,0.026795516447587445,0.03143402451981594,0.029674468473954635,0.3042116543721109,1513.977289199829,274,0.92
744,partition,noop,NOOP,0,0.3051107422221791,0.02770126880298962,0.029162955891002318,0.03212594569813122,1303.664207458496,275,0.0
745,partition,compaction,COMPACT_32KB,0,0.0287982355421868,0.3018362440629439,0.021814416534313263,0.025624871687455607,1632.5054168701172,275,0.0
746,partition,noop,NOOP,0,0.3040400164277115,0.027807612679221425,0.029691932931617718,0.030536039605812054,1354.1131019592285,277,0.0
747,partition,partition,NOOP,1,0.02650295138050327,0.02953264009226924,0.032744358774912455,0.027559660670054054,1487.0598316192627,278,0.0
748,partition,compaction,COMPACT_32KB,0,0.024551593867339544,0.24349351856121118,0.02756867131332344,0.24311515781292015,1999.528169631958,276,0.75
749,partition,partition,NOOP,1,0.02800239209956642,0.02860169798533122,0.24427546148128026,0.027216202066607437,1530.2655696868896,277,0.0
750,partition,noop,NOOP,0,0.02926998914265805,0.022372059346627504,0.02560432733082943,0.02901022733235531,1426.0716438293457,278,0.0
751,partition,compaction,COMPACT_32KB,0,0.028265308285784968,0.3007415753292263,0.03664722337825323,0.027487791590225824,1525.3968238830566,277,0.0
752,partition,noop,NOOP,0,0.02918209652797782,0.023638927117495767,0.028327909516259075,0.027513676690026162,1508.9056491851807,278,0.0
753,partition,compaction,COMPACT_32KB,0,0.026803974023087478,0.03831201396556538,0.026960400452836014,0.029192508593223074,1428.4400939941406,278,0.0
754,partition,noop,NOOP,0,0.23797077077571635,0.028355514631718932,0.026010855614583564,0.02892399686519391,1427.9429912567139,279,0.0
755,partition,noop,NOOP,0,0.0274652282169887,0.02673184800182315,0.02653194345746722,0.037667101996285576,975.5129814147949,280,0.0
756,partition,partition,NOOP,1,0.02486850565913734,0.022371278809471956,0.025735028448138797,0.02731815165523109,1477.0410060882568,281,0.0
757,partition,noop,NOOP,0,0.30296440530195307,0.025563845022462256,0.025534666303539955,0.028283780340100012,1414.8979187011719,282,0.0
758,compaction,compaction,COMPACT_32KB,1,0.023220955655263095,0.30723572627966356,0.037988001629994536,0.03018502036993452,1398.2200622558594,278,0.0
759,partition,partition,NOOP,1,0.027505396611887063,0.030349158560114803,0.24217460513849837,0.029504212148386083,1417.3357486724854,279,0.0
760,partition,compaction,COMPACT_32KB,0,0.026790632384164,0.03079480324475141,0.030313529150826593,0.024322089083818554,1680.6492805480957,279,0.0
761,partition,compaction,COMPACT_32KB,0,0.029725761277335033,0.03125181059136613,0.029607567650931227,0.03014201502099259,1392.7288055419922,279,0.0
762,partition,partition,NOOP,1,0.026532465253557486,0.02926441694553608,0.02942453507014684,0.029071294103349972,1430.2847385406494,280,0.0
763,partition,compaction,COMPACT_32KB,0,0.24761816771904344,0.2493164698570005,0.028604290804065416,0.24467531366040626,1923.1250286102295,279,0.75
764,partition,partition,NOOP,1,0.028016733986990797,0.02767813668932234,0.030697603089468825,0.027127008301871168,1535.2919101715088,280,0.0
765,partition,partition,NOOP,1,0.3047049763954407,0.02937729958125524,0.3057534554756409,0.027043642357659943,1524.1680145263672,281,0.0
766,partition,partition,NOOP,1,0.026490772185088912,0.025097793034144812,0.24384963315463234,0.028031323370696817,1459.2087268829346,282,0.0
767,partition,partition,NOOP,1,0.025707071926400024,0.028719685481197042,0.3031338163874596,0.026294897701546506,1532.2058200836182,283,0.0
768,compaction,compaction,COMPACT_32KB,1,0.025194320122624805,0.03764771551899215,0.02916186753931182,0.02978535077376722,1399.3325233459473,281,0.0
769,partition,compaction,COMPACT_32KB,0,0.026704273181942337,0.02988377917754692,0.022081747013119102,0.02739182342040581,1522.0937728881836,281,0.0
770,partition,compaction,COMPACT_32KB,0,0.02703291154956141,0.02826226837321108,0.026570513020508682,0.028477755853374656,1472.4247455596924,281,0.0
771,partition,partition,NOOP,1,0.030131595616983198,0.03772986698691728,0.03852250385825517,0.24713997650687575,1774.937629699707,282,0.75
772,partition,compaction,COMPACT_32KB,0,0.026351979102683998,0.30502765317199926,0.3023063600917587,0.02748722596405246,1511.5976333618164,282,0.0
773,partition,noop,NOOP,0,0.02726831102067928,0.024531681444966202,0.025660997864551352,0.02774616861040096,1484.2121601104736,283,0.0
774,partition,noop,NOOP,0,0.028335472746298357,0.02543902935863806,0.027211109800741713,0.025097128553793466,1602.6039123535156,284,0.0
775,partition,partition,NOOP,1,0.01891954577596565,0.023554541091110173,0.2981544805827894,0.02541160739095588,1573.0016231536865,285,0.0
776,partition,compaction,COMPACT_32KB,0,0.025407634716434084,0.02580254945182127,0.024273415546817383,0.24500228729719828,1883.6429119110107,283,0.75
777,partition,noop,NOOP,0,0.0376935048654046,0.021098150785204398,0.036528319890734184,0.023627304609056946,1687.1695518493652,284,0.0
778,partition,partition,NOOP,1,0.025955668298821705,0.023642999334738304,0.027003618089776298,0.034458824007134695,1131.7379474639893,285,0.0
779,partition,partition,NOOP,1,0.02539936419266923,0.03552200671451194,0.2483171355320857,0.022396477420513455,1720.2954292297363,286,0.0
780,partition,compaction,COMPACT_32KB,0,0.025047912084599402,0.029959083322893112,0.027953690969487105,0.026473608736406307,1538.5386943817139,285,0.0
781,partition,noop,NOOP,0,0.02822510629400507,0.028144833380715904,0.02356849580511347,0.2499059572766711,1602.2624969482422,286,0.75
782,partition,noop,NOOP,0,0.30133791077045613,0.02687366030509012,-0.0018305729636747259,-0.01353365886302775,3510.103225708008,287,0.0
783,partition,compaction,COMPACT_32KB,0,-0.015574081124199751,-0.0065730753131679615,-0.012624929131401896,-0.007205809611874017,3214.787721633911,286,0.0
784,partition,compaction,COMPACT_32KB,0,-0.010656741552319673,0.20909981917801435,-0.008669250898327971,0.029279052995801816,1395.0128555297852,286,0.0
785,partition,noop,NOOP,0,0.25278268038387497,0.02651983768089669,0.030311805597498027,0.03485296427364549,1101.9349098205566,287,0.0
786,partition,compaction,COMPACT_32KB,0,0.028809972953796392,0.029606478065544083,0.02742262477874756,0.2548751328888473,1372.434377670288,286,0.75
787,partition,partition,NOOP,1,0.030132474369620625,0.02755162186107571,0.03029107040843898,0.03098695702037746,1302.9305934906006,287,0.0
788,partition,noop,NOOP,0,0.03014009802076552,0.026443456691648923,0.024660004064771868,0.029408534452650285,1367.6047325134277,288,0.0
789,partition,compaction,COMPACT_32KB,0,0.025371011105045735,0.028381814144546574,0.026830509510502268,0.025959772251541197,1561.1445903778076,287,0.0
790,partition,compaction,COMPACT_32KB,0,0.2538674975289239,0.30601840413854514,0.03709155091179743,0.025016000879267794,1610.8064651489258,287,0.0
791,partition,compaction,COMPACT_32KB,0,0.020855144479539664,0.026489047029283314,0.02328801057603625,0.027106369951036248,1491.9137954711914,288,0.0
792,partition,partition,NOOP,1,0.023465035185764413,0.027418362384372293,0.3009016549443704,0.30349497674460235,1458.1408500671387,289,0.92
793,partition,noop,NOOP,0,0.2512808182815025,0.029514282629225,0.027024407682747685,0.021848030386299927,1726.6767024993896,290,0.0
794,partition,partition,NOOP,1,0.02597525383401983,0.037005560110679556,0.29965730072427865,0.022997300876866508,1654.4177532196045,291,0.0
795,partition,partition,NOOP,1,0.026377320856590808,0.02518872922811541,0.25262024936153465,0.022700725168724595,1655.6072235107422,292,0.0
796,compaction,compaction,COMPACT_32KB,1,0.024535178039993458,0.035549926858129806,0.02668519387098711,0.301739587468342,1561.873435974121,289,0.92
797,partition,compaction,COMPACT_32KB,0,0.0229355634163166,0.027022361756691066,0.023911076874568553,0.30016910648477946,1642.7977085113525,289,0.92
798,partition,noop,NOOP,0,0.026980315537288274,0.02529659876330146,0.02612612852556953,0.24905595907671696,1632.6534748077393,290,0.75
799,partition,partition,NOOP,1,0.027039310069919865,0.027099285257273717,0.2498077455481303,0.2543119684180033,1355.036973953247,291,0.75
800,partition,noop,NOOP,0,0.30226178719768787,0.024640450280288183,0.024609842083552103,0.026748852512934435,1468.7371253967285,292,0.0
801,partition,partition,NOOP,1,0.02278093866146466,0.026822377937028505,0.03191727689541241,0.2533086066607322,1377.1941661834717,293,0.75
802,compaction,compaction,COMPACT_32KB,1,0.03554421258264659,0.037148728106521665,0.023229974034367787,0.027088069651626648,1477.961778640747,291,0.0
803,noop,partition,NOOP,0,0.03394142187980757,0.036283272973942196,0.03696471251396284,0.03207879103569136,1214.17236328125,292,0.0
804,noop,noop,NOOP,1,0.03653314638495853,0.03607131390850159,0.036241832259897494,0.03589372206092289,1008.7325572967529,293,0.0
805,noop,noop,NOOP,1,0.03459526767990217,0.028522692816224812,0.03037232628128156,0.25400228729507546,1339.2338752746582,294,0.75
806,noop,partition,NOOP,0,0.025904429354910122,0.02457840891276321,0.034393217959646456,0.025410597720388645,1504.2533874511719,295,0.0
